_id,_rev,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
3638680c6a063fa501ac5a26dfc8d905,1-00faf16b38a3760018a376d80da917ee,2018-6-10,Barra Funda,-23.5542,-46.6707,149116,61,28,65,20,43,33,8,43,NORMAL,5200
59422d909c71eb2810857da8d1588f84,1-2bb144268427ee9ba93096ecf5c30d79,2018-6-15,Barra Funda,-23.5542,-46.6707,149367,2,60,35,43,21,20,30,24,REABASTECER,5205
9562c17b9ddcd6a56aca60dcc70edf8d,1-127a244580a4aa30aa472c6c323c9989,2018-6-20,Barra Funda,-23.5542,-46.6707,149115,42,26,65,22,5,43,14,3,REABASTECER,5210
c0a956262e70c868f7a06ffa2d45d9c6,1-127a244580a4aa30aa472c6c323c9989,2018-6-20,Barra Funda,-23.5542,-46.6707,149115,42,26,65,22,5,43,14,3,REABASTECER,5210
83cf8a2972b77cf3746e2e3c35b4b59c,1-842f4d81e1d57fe742d790237cce0ec3,2018-6-21,Barra Funda,-23.5542,-46.6707,150256,32,19,56,21,43,43,12,43,NORMAL,5211
dca07ba7b753dbfa8a57559ad984fd82,1-4c0e2bd839ba10b176d35d34bc31ccad,2018-6-22,Barra Funda,-23.5542,-46.6707,149028,23,10,48,15,40,42,7,39,NORMAL,5212
7c401285dd877937991f761123c6a186,1-685a371c67cd791741907d194afe0b9e,2018-6-25,Barra Funda,-23.5542,-46.6707,147332,86,60,20,43,26,28,39,25,NORMAL,5215
59422d909c71eb2810857da8d15946c1,1-8a6121d449dd4af74b16d83254aa16f8,2018-7-1,Barra Funda,-23.5542,-46.6707,147026,24,35,39,19,7,15,21,5,REABASTECER,5221
6cfcb4316dfd0060f8d8afdf72f4c681,1-1c5c112b20048f5340a75ba67ff6af69,2018-7-6,Barra Funda,-23.5542,-46.6707,149392,69,65,6,43,30,43,43,25,NORMAL,5226
3354c0b587fd4afc320a9dad9ac68a5d,1-1c1d1c875d54aa696e312a288efc31ec,2018-7-9,Barra Funda,-23.5542,-46.6707,150658,38,47,50,32,15,37,31,12,NORMAL,5229
0a7c6ebfa4241fb9de34c6076014cb0f,1-5be6ad906c92186116fa8c5aca2811d6,2018-7-11,Barra Funda,-23.5542,-46.6707,148535,17,41,34,26,3,34,19,6,REABASTECER,5231
df228b8fe17b41e62c053b78501689ea,1-b582f9c3859799841bc62507af133d48,2018-7-12,Barra Funda,-23.5542,-46.6707,150683,8,34,30,22,43,34,16,43,NORMAL,5232
2a4b14451f8a24a71ac9bbad1bbfa63c,1-e8c6f6ab04348256a85ad689477ef1e1,2018-7-15,Barra Funda,-23.5542,-46.6707,148569,71,20,9,10,31,26,3,33,REABASTECER,5235
2a4b14451f8a24a71ac9bbad1bc0480c,1-1787360f706e71645d123aeb7ece960d,2018-7-24,Barra Funda,-23.5542,-46.6707,149135,63,44,20,25,32,39,2,43,REABASTECER,5244
d9f64c4f78883d4809c18de5a5fdc827,1-fd5d8799e5efccc76a0f13968b2bd06b,2018-7-26,Barra Funda,-23.5542,-46.6707,150331,43,34,6,18,25,34,41,38,REABASTECER,5246
1f438f3235dd83d765f1e2b47c83746a,1-fd5d8799e5efccc76a0f13968b2bd06b,2018-7-26,Barra Funda,-23.5542,-46.6707,150331,43,34,6,18,25,34,41,38,REABASTECER,5246
c6878f1da8959dd653db0c9388cf35bd,1-48fda5b383ee935a6c64b9bca68ff103,2018-7-29,Barra Funda,-23.5542,-46.6707,150012,13,17,48,9,12,17,24,27,NORMAL,5249
df228b8fe17b41e62c053b785017f578,1-5ec87b1baf931683ec901363877c3b1f,2018-8-1,Barra Funda,-23.5542,-46.6707,147213,86,65,30,4,6,13,16,16,REABASTECER,5251
3354c0b587fd4afc320a9dad9aa4fa06,1-5457ef9886f6dcf8e1a213c693f18e0d,2018-8-7,Barra Funda,-23.5542,-46.6707,148283,23,27,55,34,17,37,26,34,NORMAL,5257
83cf8a2972b77cf3746e2e3c35da6f57,1-c7dc4496e3c1064558424e09a1a64cce,2018-8-8,Barra Funda,-23.5542,-46.6707,150056,14,18,47,32,12,34,23,30,NORMAL,5258
e1ef250f0e5c81ef2c8de955c8643808,1-de0d21b24cdbb6f7086d640406bc827f,2018-8-10,Barra Funda,-23.5542,-46.6707,148572,86,7,36,26,5,31,14,25,NORMAL,5260
7c401285dd877937991f761123caa2ee,1-f4f9a600cb738e8b5d1ddc45e148921e,2018-8-20,Barra Funda,-23.5542,-46.6707,147160,66,2,45,42,43,6,19,24,NORMAL,5270
2a4b14451f8a24a71ac9bbad1b9f6a3f,1-f4f9a600cb738e8b5d1ddc45e148921e,2018-8-20,Barra Funda,-23.5542,-46.6707,147160,66,2,45,42,43,6,19,24,NORMAL,5270
a33f1db2f1c914e38dced0f5885eac05,1-1fa0044fa10e76d40fab25cb4f87a569,2018-8-24,Barra Funda,-23.5542,-46.6707,146756,28,44,18,35,28,32,5,1,NORMAL,5274
0a7c6ebfa4241fb9de34c607601849fd,1-f355b13661dc6bf18f54bef50fa2b7be,2018-9-2,Barra Funda,-23.5542,-46.6707,148730,32,57,25,43,39,11,22,16,NORMAL,5282
583a297badf085b43235d9721dbfdd13,1-cc1146958d14d7c8a7d27ba54806e817,2018-9-3,Barra Funda,-23.5542,-46.6707,147575,19,47,15,40,37,10,19,10,NORMAL,5283
3e6f6bc10512cb0f064207770ab9d11e,1-0b8c6be721c840c88371ab1581bf10ad,2018-9-4,Barra Funda,-23.5542,-46.6707,147112,11,42,9,35,35,5,15,7,NORMAL,5284
3638680c6a063fa501ac5a26dfe3be1f,1-dd366274c4af37a0844ccba3a08d3602,2018-9-9,Barra Funda,-23.5542,-46.6707,149242,50,4,36,15,11,30,38,26,NORMAL,5289
5107d9b9804ddca670a92de31a1a28c2,1-db67b1d0332aa77bf29a098aea86c683,2018-9-10,Barra Funda,-23.5542,-46.6707,147514,39,65,30,13,9,25,33,24,NORMAL,5290
3354c0b587fd4afc320a9dad9acaf946,1-bb2eab2b899b4b0d3d343ef988a94bf5,2018-9-13,Barra Funda,-23.5542,-46.6707,150018,17,44,11,7,37,12,23,14,NORMAL,5293
2d9ca205e1d68dcfbd959c28bd1e1e1c,1-d2f1b27d583b1e3285131069622ab4d3,2018-9-14,Barra Funda,-23.5542,-46.6707,146802,10,40,7,7,33,6,19,9,REABASTECER,5294
7c401285dd877937991f761123cc3989,1-d2f1b27d583b1e3285131069622ab4d3,2018-9-14,Barra Funda,-23.5542,-46.6707,146802,10,40,7,7,33,6,19,9,REABASTECER,5294
0c39b5031f3ad6d95f40caa807bda983,1-1640a1d631dc0cddb0169241498df7d8,2018-9-15,Barra Funda,-23.5542,-46.6707,148819,86,33,65,5,29,43,15,6,NORMAL,5295
df228b8fe17b41e62c053b78501b378e,1-e44ae954f8d436330719161f5f623fdc,2018-9-23,Barra Funda,-23.5542,-46.6707,148296,1,49,19,27,43,21,24,9,NORMAL,5303
6b3e908d7d953a774550b58d40c183f9,1-d2fda835943dd94002556e5fd84ddbc0,2018-9-26,Barra Funda,-23.5542,-46.6707,150457,62,35,65,12,28,8,11,43,NORMAL,5306
dca07ba7b753dbfa8a57559ad98c761b,1-d2fda835943dd94002556e5fd84ddbc0,2018-9-26,Barra Funda,-23.5542,-46.6707,150457,62,35,65,12,28,8,11,43,NORMAL,5306
83cf8a2972b77cf3746e2e3c35ba9740,1-6f75f19546df59570779306bda1cc9bb,2018-9-28,Barra Funda,-23.5542,-46.6707,147478,47,18,53,6,22,8,43,34,NORMAL,5308
50a136aa1c6019c8fdd21d9e14016e08,1-2d10418aa912afbdd0c28177fa7e5ce2,2018-9-30,Barra Funda,-23.5542,-46.6707,148303,32,8,42,43,17,43,37,23,NORMAL,5310
54f2dd10504644e84e280b7dc2d5918b,1-55f6978927b96becaa2d37295e3f1851,2018-10-3,Barra Funda,-23.5542,-46.6707,150179,86,57,20,30,8,29,28,8,NORMAL,5313
001e999ea79df30784ef65425687ba14,1-cee73729f87db03996098d20bf1071d5,2018-10-4,Barra Funda,-23.5542,-46.6707,149029,78,54,16,30,3,26,23,6,NORMAL,5314
71fe1490639f857d8126bdb1275c10f6,1-6fa35a756372dc315ab03d7d8b80fe7e,2018-10-6,Barra Funda,-23.5542,-46.6707,148476,58,37,4,24,39,19,15,41,REABASTECER,5316
359277c5ef2fc5251dd176c4ab2f8ba1,1-903ddf680d04e14ab554ee685f4eaea1,2018-10-7,Barra Funda,-23.5542,-46.6707,149398,48,33,65,23,35,14,13,37,NORMAL,5317
70e556d90b175c4e27c506a1e6bd5c4c,1-7e5d591f863c316bcb01c0774513c683,2018-10-8,Barra Funda,-23.5542,-46.6707,149533,38,30,56,19,29,8,9,35,NORMAL,5318
c6878f1da8959dd653db0c9388d57146,1-6f22568d064eb62a1cef00a9dfce5298,2018-10-13,Barra Funda,-23.5542,-46.6707,149974,86,58,23,7,9,33,29,9,NORMAL,5323
83cf8a2972b77cf3746e2e3c35bb9811,1-944cb73b7966ad10a6804e253cb9f236,2018-10-14,Barra Funda,-23.5542,-46.6707,147525,76,55,16,1,4,30,23,6,REABASTECER,5324
a89e89434533b24b9bd1d2dac24d5526,1-a53a7c75d537a4b5d163e1f6904ab78c,2018-10-19,Barra Funda,-23.5542,-46.6707,147925,29,29,53,32,33,15,4,27,REABASTECER,5329
0c881018721bea869da2b0e13fbc3c31,1-04b1066bc954d474620cdf9657956ac7,2018-10-21,Barra Funda,-23.5542,-46.6707,149437,15,15,44,27,26,7,39,19,NORMAL,5331
59422d909c71eb2810857da8d1845f66,1-11f2a0db1c5f32ce77ff7a90842b2c49,2018-10-25,Barra Funda,-23.5542,-46.6707,150537,66,59,15,17,7,37,22,3,REABASTECER,5335
c0a956262e70c868f7a06ffa2d636a85,1-11f2a0db1c5f32ce77ff7a90842b2c49,2018-10-25,Barra Funda,-23.5542,-46.6707,150537,66,59,15,17,7,37,22,3,REABASTECER,5335
fb030e7d6018e7ac5108c48b0546e2a3,1-8980a21c567ab6cc0d1293b01fb2a463,2018-11-1,Barra Funda,-23.5542,-46.6707,150673,15,19,46,43,24,21,41,27,NORMAL,5341
9562c17b9ddcd6a56aca60dcc7189827,1-6b24bcd9cc8e076562a0b9e6ff36bfb2,2018-11-4,Barra Funda,-23.5542,-46.6707,149292,78,65,27,37,15,9,27,16,NORMAL,5344
e1ef250f0e5c81ef2c8de955c86a7570,1-2c30ee62bb3f1ffa47f0af17db8d2272,2018-11-7,Barra Funda,-23.5542,-46.6707,146873,45,47,4,28,4,39,15,6,NORMAL,5347
5107d9b9804ddca670a92de31a1d73fd,1-059516a315d985ab53faaaa219a214ba,2018-11-9,Barra Funda,-23.5542,-46.6707,150367,20,40,59,22,41,39,6,40,REABASTECER,5349
359277c5ef2fc5251dd176c4ab316bb7,1-5800ff0c34b25a9b18239a1f5c752e89,2018-11-11,Barra Funda,-23.5542,-46.6707,147537,86,34,44,16,32,30,41,28,NORMAL,5351
59422d909c71eb2810857da8d162ac80,1-b98e6656832bb75b3b073f8281d7d65f,2018-11-12,Barra Funda,-23.5542,-46.6707,148195,74,24,37,11,28,25,36,23,NORMAL,5352
e1ef250f0e5c81ef2c8de955c86ada39,1-2893a044286a7cd31531df952c311771,2018-11-14,Barra Funda,-23.5542,-46.6707,148068,51,10,24,5,22,20,27,16,NORMAL,5354
91b5ea24e455e8016a67cabc23fd76f2,1-2893a044286a7cd31531df952c311771,2018-11-14,Barra Funda,-23.5542,-46.6707,148068,51,10,24,5,22,20,27,16,NORMAL,5354
0c881018721bea869da2b0e13f9bd36c,1-52fa54fccf55cf766a706467a1ff8594,2018-11-17,Barra Funda,-23.5542,-46.6707,147683,14,55,4,38,10,9,15,4,REABASTECER,5357
d9f64c4f78883d4809c18de5a5e2a9d9,1-5d08904c053c979605ef3e417ffd52b6,2018-11-20,Barra Funda,-23.5542,-46.6707,148378,73,45,53,25,43,43,43,35,NORMAL,5360
f80c772a172a27c8d68f49c86dda261d,1-43345b7f8148eda8033ef18881bcc508,2018-11-23,Barra Funda,-23.5542,-46.6707,150635,46,27,32,15,33,36,27,27,NORMAL,5363
a89e89434533b24b9bd1d2dac24fb08e,1-ea02ead81ea4c4cd6393b79928e7f87c,2018-11-24,Barra Funda,-23.5542,-46.6707,147042,37,19,26,15,27,34,22,25,NORMAL,5364
5107d9b9804ddca670a92de31a1ee48e,1-e33061156c6d026ae112191f58d953a1,2018-11-29,Barra Funda,-23.5542,-46.6707,147714,77,58,47,43,5,14,6,43,NORMAL,5369
3638680c6a063fa501ac5a26dfea3f65,1-ac897290eb65576f9d26e10c43bc5081,2018-12-4,Barra Funda,-23.5542,-46.6707,147582,26,32,6,23,26,42,31,20,REABASTECER,5374
59422d909c71eb2810857da8d1647174,1-a793dece7c0e0ad1597a04a86fa81dce,2018-12-9,Barra Funda,-23.5542,-46.6707,147246,65,12,42,12,7,30,11,6,REABASTECER,5379
a33f1db2f1c914e38dced0f588669a2e,1-eb8269f7fae093149feee0cc7d8352a8,2018-12-10,Barra Funda,-23.5542,-46.6707,148216,55,10,37,6,3,29,5,43,NORMAL,5380
df228b8fe17b41e62c053b7850204f21,1-492f12a062a710f4b1d72d9f44b6836d,2018-12-11,Barra Funda,-23.5542,-46.6707,149499,45,5,28,43,43,26,43,40,NORMAL,5381
dca07ba7b753dbfa8a57559ad97dccd6,1-bd6ec5bc80c5e4c5e40cb99f5e1c3b00,2018-12-13,Barra Funda,-23.5542,-46.6707,149682,21,60,15,39,32,15,34,32,NORMAL,5383
74a28781ccb7981450cb95c2a61a9706,1-bd6ec5bc80c5e4c5e40cb99f5e1c3b00,2018-12-13,Barra Funda,-23.5542,-46.6707,149682,21,60,15,39,32,15,34,32,NORMAL,5383
1f438f3235dd83d765f1e2b47c79cc60,1-ddfab287b234d0544cbbdd2a96336d60,2018-12-14,Barra Funda,-23.5542,-46.6707,147702,8,54,9,37,29,9,30,29,REABASTECER,5384
98f3f4c0333bc77f7ad6070cf72e1cc1,1-920f5f98876c7c8308bafc7cc001525f,2018-12-19,Barra Funda,-23.5542,-46.6707,147707,43,24,43,25,9,42,7,11,NORMAL,5389
dca07ba7b753dbfa8a57559ad992b74a,1-ca6a42089d4521d7bf895453b0edce71,2018-12-21,Barra Funda,-23.5542,-46.6707,147871,22,11,29,14,4,35,43,43,NORMAL,5391
1de140e79f6142f282bfdcd2427bf216,1-ca6a42089d4521d7bf895453b0edce71,2018-12-21,Barra Funda,-23.5542,-46.6707,147871,22,11,29,14,4,35,43,43,NORMAL,5391
2a4b14451f8a24a71ac9bbad1bc99141,1-4209151528f91b59a741b920ce6df996,2018-12-22,Barra Funda,-23.5542,-46.6707,147507,10,2,25,11,43,33,41,41,REABASTECER,5392
54f2dd10504644e84e280b7dc2daf77a,1-4209151528f91b59a741b920ce6df996,2018-12-22,Barra Funda,-23.5542,-46.6707,147507,10,2,25,11,43,33,41,41,REABASTECER,5392
ba09890ee7282a66178875a60c75daa2,1-71db9d91f7658a59e73089b2f22e1aab,2018-12-24,Barra Funda,-23.5542,-46.6707,147022,76,56,9,9,36,25,32,31,NORMAL,5394
0c39b5031f3ad6d95f40caa807c41865,1-0beec02b7bbaafb3a91d48211d61c729,2018-12-27,Barra Funda,-23.5542,-46.6707,148587,44,37,57,43,23,12,24,23,NORMAL,5397
dca07ba7b753dbfa8a57559ad97f3517,1-d668cd41fef9936368c64621db2e8621,2018-12-30,Barra Funda,-23.5542,-46.6707,150050,14,21,28,30,10,11,15,10,NORMAL,5400
a33f1db2f1c914e38dced0f58869b569,1-e871a1eb1cbff1b76bc70143a8c336cf,2019-1-17,Barra Funda,-23.5542,-46.6707,148657,36,49,35,27,19,42,23,33,NORMAL,5417
2d9ca205e1d68dcfbd959c28bd0254ba,1-19bbf3c37b3bd3ef040168fad7510c97,2019-1-21,Barra Funda,-23.5542,-46.6707,147004,86,19,7,11,5,28,10,18,NORMAL,5421
c6878f1da8959dd653db0c9388ddc51c,1-f99e712fe5b089850495e5b399e345e1,2019-2-3,Barra Funda,-23.5542,-46.6707,149492,65,22,54,23,33,34,2,11,NORMAL,5433
3354c0b587fd4afc320a9dad9ad34980,1-50fb51d1b61f08e70c53275124d7184c,2019-2-9,Barra Funda,-23.5542,-46.6707,146965,9,47,12,39,13,18,22,29,NORMAL,5439
f8f742b7099584342bb0369fd5832153,1-50fb51d1b61f08e70c53275124d7184c,2019-2-9,Barra Funda,-23.5542,-46.6707,146965,9,47,12,39,13,18,22,29,NORMAL,5439
dca07ba7b753dbfa8a57559ad982757b,1-b10937db49e9512e458fc32a9bed74fb,2019-2-11,Barra Funda,-23.5542,-46.6707,147956,78,36,65,31,5,8,14,18,REABASTECER,5441
0c39b5031f3ad6d95f40caa807c79c2e,1-04e54a7ebd7b1e811caac6eaefedb712,2019-2-13,Barra Funda,-23.5542,-46.6707,147361,58,23,51,21,37,8,4,6,REABASTECER,5443
f8f742b7099584342bb0369fd583759e,1-95842dc1c4f51d51129b94b7f5444bf0,2019-2-16,Barra Funda,-23.5542,-46.6707,149400,22,1,28,13,24,43,34,34,REABASTECER,5446
5d4d1ec888a43d61905cd65baac94688,1-8f52eba17b99df9cdeaf2bca878a36c0,2019-2-21,Barra Funda,-23.5542,-46.6707,146756,59,30,65,42,4,24,9,13,REABASTECER,5451
2d9ca205e1d68dcfbd959c28bd27ef32,1-8f52eba17b99df9cdeaf2bca878a36c0,2019-2-21,Barra Funda,-23.5542,-46.6707,146756,59,30,65,42,4,24,9,13,REABASTECER,5451
4781476161178355744c3718997690df,1-97bf6ef6637d81cbdf0979f9713e9152,2019-2-23,Barra Funda,-23.5542,-46.6707,150309,36,24,56,34,39,18,43,4,NORMAL,5453
df228b8fe17b41e62c053b785027065f,1-929e10e1280d0639deb52c9455a5c2c4,2019-2-29,Barra Funda,-23.5542,-46.6707,148078,69,58,7,17,20,39,12,23,REABASTECER,5459
480f97bf964441342d1763e0ae25db75,1-462d4481913e7c18701cf711c372b4ac,2019-3-1,Barra Funda,-23.5542,-46.6707,147363,52,52,56,13,11,34,2,14,NORMAL,5461
59422d909c71eb2810857da8d18c9d2d,1-9cfe2f8cb2b86d5cefbb603143723ad5,2019-3-8,Barra Funda,-23.5542,-46.6707,148167,79,16,17,33,28,17,21,28,NORMAL,5468
0c39b5031f3ad6d95f40caa807b6e34b,1-3df890eefd1016765d7eb491084d4c9b,2019-3-11,Barra Funda,-23.5542,-46.6707,148143,50,65,60,26,11,4,9,15,REABASTECER,5471
3e6f6bc10512cb0f064207770ac64d6e,1-817aaa1bd54b350c6b2dbaf4f040c8d6,2019-3-13,Barra Funda,-23.5542,-46.6707,148489,32,45,42,26,4,42,43,7,REABASTECER,5473
7c401285dd877937991f761123d9733f,1-a18fdd72faa38c7157bc181e4207ab7c,2019-3-14,Barra Funda,-23.5542,-46.6707,148051,25,35,32,23,43,39,41,1,REABASTECER,5474
4781476161178355744c37189977e873,1-9f6692c666a943d78127eb0abaad182a,2019-3-15,Barra Funda,-23.5542,-46.6707,150058,12,32,24,22,39,39,38,43,REABASTECER,5475
71fe1490639f857d8126bdb12767b371,1-eab3bf5472fcd815a92e5ed8db4c4892,2019-3-16,Barra Funda,-23.5542,-46.6707,149637,86,27,15,17,37,36,33,39,NORMAL,5476
0c881018721bea869da2b0e13fa366e0,1-eab3bf5472fcd815a92e5ed8db4c4892,2019-3-16,Barra Funda,-23.5542,-46.6707,149637,86,27,15,17,37,36,33,39,NORMAL,5476
2a4b14451f8a24a71ac9bbad1bcfd4cd,1-6b2078178a3f9a7f4e7f42ae67bdd978,2019-3-17,Barra Funda,-23.5542,-46.6707,149482,74,19,7,13,35,33,31,37,NORMAL,5477
583a297badf085b43235d9721dcf9cd5,1-cc64993a8e28d026e4174d4fcc5741e9,2019-3-21,Barra Funda,-23.5542,-46.6707,147832,29,63,43,43,15,15,14,17,NORMAL,5481
5107d9b9804ddca670a92de31a25a904,1-0bff099c2389be2cd4897ed242fd9e62,2019-3-23,Barra Funda,-23.5542,-46.6707,148255,12,53,31,40,7,15,8,9,REABASTECER,5483
f80c772a172a27c8d68f49c86de1a853,1-0bff099c2389be2cd4897ed242fd9e62,2019-3-23,Barra Funda,-23.5542,-46.6707,148255,12,53,31,40,7,15,8,9,REABASTECER,5483
6b3e908d7d953a774550b58d40ccf1f0,1-7e07caf43a73b6b93d687dd76ee87fd7,2019-3-25,Barra Funda,-23.5542,-46.6707,149668,74,35,19,35,43,5,43,1,REABASTECER,5485
f8f742b7099584342bb0369fd586d836,1-7a0c75005f7438df88cc389e7066b4bf,2019-4-2,Barra Funda,-23.5542,-46.6707,148376,86,50,39,24,10,23,17,19,NORMAL,5492
df228b8fe17b41e62c053b7850298471,1-7a0c75005f7438df88cc389e7066b4bf,2019-4-2,Barra Funda,-23.5542,-46.6707,148376,86,50,39,24,10,23,17,19,NORMAL,5492
2d9ca205e1d68dcfbd959c28bd07251f,1-67ad258cad3bf514682489ff660f20ac,2019-4-6,Barra Funda,-23.5542,-46.6707,149565,41,24,12,17,40,7,43,43,NORMAL,5496
d9f64c4f78883d4809c18de5a5eab18a,1-9047baf153e08c7a0171bb548813a1bc,2019-4-10,Barra Funda,-23.5542,-46.6707,147114,86,65,51,16,24,35,29,24,NORMAL,5500
d9f64c4f78883d4809c18de5a5eacfae,1-39702b698ee07add1ad0f98b88681352,2019-4-11,Barra Funda,-23.5542,-46.6707,147278,79,61,46,10,21,34,27,20,NORMAL,5501
5d4d1ec888a43d61905cd65baacc6e8f,1-39702b698ee07add1ad0f98b88681352,2019-4-11,Barra Funda,-23.5542,-46.6707,147278,79,61,46,10,21,34,27,20,NORMAL,5501
c6878f1da8959dd653db0c9388e2a9ec,1-7386f428d12c7cb17e7739c9cb53b981,2019-4-14,Barra Funda,-23.5542,-46.6707,150177,53,43,22,6,9,21,16,8,REABASTECER,5504
98f3f4c0333bc77f7ad6070cf723b465,1-7386f428d12c7cb17e7739c9cb53b981,2019-4-14,Barra Funda,-23.5542,-46.6707,150177,53,43,22,6,9,21,16,8,REABASTECER,5504
0a7c6ebfa4241fb9de34c60760286c16,1-2e8c78b2ddb8c0ff32b7bfcb052de7c5,2019-4-20,Barra Funda,-23.5542,-46.6707,150333,74,65,44,23,28,35,36,30,NORMAL,5510
c0a956262e70c868f7a06ffa2d5cdfa0,1-6458de63449f493171618431fb7d7b4d,2019-4-22,Barra Funda,-23.5542,-46.6707,149283,57,52,27,17,20,29,28,25,NORMAL,5512
3e6f6bc10512cb0f064207770ac8be20,1-6458de63449f493171618431fb7d7b4d,2019-4-22,Barra Funda,-23.5542,-46.6707,149283,57,52,27,17,20,29,28,25,NORMAL,5512
cb98e7c65ad8d65935bdfa2e2d8798ba,1-8f5e3a279e6c704354789b721486d699,2019-4-24,Barra Funda,-23.5542,-46.6707,149021,38,42,14,9,16,18,20,16,NORMAL,5514
0c39b5031f3ad6d95f40caa807cc0f4e,1-8f5e3a279e6c704354789b721486d699,2019-4-24,Barra Funda,-23.5542,-46.6707,149021,38,42,14,9,16,18,20,16,NORMAL,5514
5107d9b9804ddca670a92de31a05c2d9,1-983f18bb76961099516b74c2388b30df,2019-4-26,Barra Funda,-23.5542,-46.6707,150474,21,24,65,43,8,11,11,9,NORMAL,5516
9562c17b9ddcd6a56aca60dcc725787b,1-ce9f7d7844ed748f33bdfdfbb5c72913,2019-4-27,Barra Funda,-23.5542,-46.6707,150150,10,17,61,40,5,7,9,6,NORMAL,5517
0c881018721bea869da2b0e13fc8bf74,1-3f4631ccadbfebd2f4e6558cfe1e2d27,2019-4-29,Barra Funda,-23.5542,-46.6707,149777,76,11,48,34,39,43,43,37,NORMAL,5519
54f2dd10504644e84e280b7dc2e4a58e,1-6762056db8519eec467339a31be67bb7,2019-5-5,Barra Funda,-23.5542,-46.6707,148177,17,39,3,25,14,22,22,10,REABASTECER,5525
480f97bf964441342d1763e0ae089a4f,1-238ee1778af8b25175b9efd8c34aedee,2019-5-14,Barra Funda,-23.5542,-46.6707,147870,18,48,7,37,27,37,33,24,REABASTECER,5534
5107d9b9804ddca670a92de31a073243,1-9e86617f55041bb41a8d3dcc9ace1669,2019-5-18,Barra Funda,-23.5542,-46.6707,149560,71,30,47,28,10,28,16,6,NORMAL,5538
3638680c6a063fa501ac5a26dfe23014,1-8d5844098ee4e208e3238293fd129c51,2019-5-19,Barra Funda,-23.5542,-46.6707,146928,59,23,40,22,8,23,12,43,NORMAL,5539
d9f64c4f78883d4809c18de5a5ed8b47,1-034a0d8004e3e8eda46717aa41292d31,2019-5-21,Barra Funda,-23.5542,-46.6707,148750,37,10,22,14,43,19,43,34,NORMAL,5541
8a22273625390ab20d8f71ee4ea56b28,1-58db0ea75fb6106c9ab953a725131e39,2019-5-30,Barra Funda,-23.5542,-46.6707,146821,43,17,22,32,12,38,7,37,NORMAL,5550
a89e89434533b24b9bd1d2dac27db5b7,1-27dbe213e10900ab40a5b6dae963ae2e,2019-6-2,Barra Funda,-23.5542,-46.6707,149817,24,6,6,23,43,33,43,25,REABASTECER,5552
98f3f4c0333bc77f7ad6070cf738c271,1-07f9d870c5d4fcd509025127a11a2f46,2019-6-18,Barra Funda,-23.5542,-46.6707,149149,58,35,25,17,17,20,21,6,NORMAL,5568
480f97bf964441342d1763e0ae2c4ed0,1-5a11851b0f20934d6303e306dde48e10,2019-6-21,Barra Funda,-23.5542,-46.6707,149028,28,22,7,5,43,13,4,38,NORMAL,5571
c6878f1da8959dd653db0c9388e7ef0c,1-914876235a2c07874b61a16631fec6ed,2019-6-23,Barra Funda,-23.5542,-46.6707,149315,5,4,56,38,38,6,39,27,NORMAL,5573
9562c17b9ddcd6a56aca60dcc729f1db,1-4e606d55cabf69e46958bdf95a40940e,2019-6-25,Barra Funda,-23.5542,-46.6707,149040,77,58,44,31,27,39,33,16,NORMAL,5575
83cf8a2972b77cf3746e2e3c35cbd882,1-84e75c03597f32c3bf42b2131e7d01b8,2019-6-28,Barra Funda,-23.5542,-46.6707,149139,48,42,18,22,16,34,22,5,REABASTECER,5578
a89e89434533b24b9bd1d2dac25e2932,1-f0f941bcfdf0f09bf9c8162bf902e643,2019-7-4,Barra Funda,-23.5542,-46.6707,149423,79,7,41,42,32,11,43,23,REABASTECER,5584
54f2dd10504644e84e280b7dc2e93d92,1-8e1d18d4426d1f32cde7dc55a24d7fba,2019-7-6,Barra Funda,-23.5542,-46.6707,147188,58,62,26,42,22,7,35,16,NORMAL,5586
3354c0b587fd4afc320a9dad9aba97e6,1-9c894b9284d5d1e6a431aa7f63f9cfce,2019-7-8,Barra Funda,-23.5542,-46.6707,147842,40,51,15,39,16,43,26,10,NORMAL,5588
0c881018721bea869da2b0e13faa76fd,1-b440261b276d4d14c2237013778c57b6,2019-7-9,Barra Funda,-23.5542,-46.6707,146860,29,44,7,39,11,43,22,8,NORMAL,5589
3638680c6a063fa501ac5a26dff9bdd2,1-b440261b276d4d14c2237013778c57b6,2019-7-9,Barra Funda,-23.5542,-46.6707,146860,29,44,7,39,11,43,22,8,NORMAL,5589
e1ef250f0e5c81ef2c8de955c87c40ba,1-4e46376dd30cbf93a0502bc93aa6a35a,2019-7-10,Barra Funda,-23.5542,-46.6707,148977,18,41,65,33,8,41,17,3,NORMAL,5590
54f2dd10504644e84e280b7dc2e9a6e5,1-4e46376dd30cbf93a0502bc93aa6a35a,2019-7-10,Barra Funda,-23.5542,-46.6707,148977,18,41,65,33,8,41,17,3,NORMAL,5590
8a22273625390ab20d8f71ee4ea7f477,1-4e46376dd30cbf93a0502bc93aa6a35a,2019-7-10,Barra Funda,-23.5542,-46.6707,148977,18,41,65,33,8,41,17,3,NORMAL,5590
